id_motorista,nome_completo,cpf,registro_cnh,categoria,data_emissao,data_vencimento,snapshot_date
754,Ricardo Lima,140.426.437-14,979813326,AE,2023-07-14,2033-07-11,2026-04-20 20:49:12.757968
755,Carlos Gomes,504.114.743-71,443665163,AB,2022-04-19,2032-04-16,2026-04-20 20:49:12.757968
756,Fernanda Alves,854.886.672-87,621060775,A,2014-03-31,2024-03-28,2026-04-20 20:49:12.757968
757,Adriana Ferreira,195.355.575-51,908935431,E,2021-07-13,2031-07-11,2026-04-20 20:49:12.757968
758,Adriana Oliveira,301.332.827-85,489621337,AB,2011-02-13,2021-02-10,2026-04-20 20:49:12.757968
759,Carlos Ferreira,221.166.211-55,560308052,A,2023-05-31,2033-05-28,2026-04-20 20:49:12.757968
760,Paulo Rodrigues,401.659.929-69,655343828,AB,2015-08-27,2025-08-24,2026-04-20 20:49:12.757968
761,Ricardo Ferreira,913.844.375-48,883204751,AE,2021-08-11,2031-08-09,2026-04-20 20:49:12.757968
762,Joao Lima,566.317.139-77,457450383,B,2011-02-24,2021-02-21,2026-04-20 20:49:12.757968
763,Fernanda Souza,460.994.561-41,245744851,AC,2016-07-10,2026-07-08,2026-04-20 20:49:12.757968
764,Adriana Souza,630.407.751-51,580220710,B,2021-08-29,2031-08-27,2026-04-20 20:49:12.757968
765,Paulo Santos,222.876.626-70,294278958,AD,2014-06-24,2024-06-21,2026-04-20 20:49:12.757968
766,Carlos Santos,309.683.318-60,867888356,D,2023-07-03,2033-06-30,2026-04-20 20:49:12.757968
767,Jose Gomes,381.792.965-59,100714339,A,2011-12-02,2021-11-29,2026-04-20 20:49:12.757968
768,Jose Silva,948.605.338-39,241307459,A,2012-11-17,2022-11-15,2026-04-20 20:49:12.757968
769,Carlos Souza,281.958.637-11,943933183,B,2018-04-28,2028-04-25,2026-04-20 20:49:12.757968
770,Ana Alves,521.563.648-66,256224750,B,2010-10-16,2020-10-13,2026-04-20 20:49:12.757968
771,Fernanda Souza,368.560.901-76,665218633,D,2022-08-07,2032-08-04,2026-04-20 20:49:12.757968
772,Joao Souza,995.283.632-58,305006125,AB,2022-12-11,2032-12-08,2026-04-20 20:49:12.757968
773,Jose Lima,523.538.306-37,628829548,C,2017-11-23,2027-11-21,2026-04-20 20:49:12.757968
774,Jose Alves,590.776.143-63,547993390,A,2013-09-18,2023-09-16,2026-04-20 20:49:12.757968
775,Paulo Ferreira,863.132.284-41,283552275,B,2012-10-18,2022-10-16,2026-04-20 20:49:12.757968
776,Jose Gomes,208.676.330-92,438238355,E,2010-03-30,2020-03-27,2026-04-20 20:49:12.757968
777,Adriana Souza,466.667.911-45,485009552,D,2022-06-03,2032-05-31,2026-04-20 20:49:12.757968
778,Adriana Ferreira,462.530.940-92,106072472,E,2023-02-07,2033-02-04,2026-04-20 20:49:12.757968
779,Carlos Lima,729.319.426-43,320566410,AE,2022-03-23,2032-03-20,2026-04-20 20:49:12.757968
780,Adriana Santos,416.394.820-96,894784242,D,2014-09-11,2024-09-08,2026-04-20 20:49:12.757968
781,Paulo Silva,221.689.771-30,445465026,E,2015-08-30,2025-08-27,2026-04-20 20:49:12.757968
782,Adriana Pereira,451.451.248-97,537676775,C,2019-08-13,2029-08-10,2026-04-20 20:49:12.757968
783,Joao Lima,525.221.438-62,325921863,AB,2014-09-08,2024-09-05,2026-04-20 20:49:12.757968
784,Fernanda Gomes,792.584.190-87,517308218,AC,2017-11-05,2027-11-03,2026-04-20 20:49:12.757968
785,Fernanda Rodrigues,629.804.820-17,506201693,A,2014-08-30,2024-08-27,2026-04-20 20:49:12.757968
786,Ricardo Silva,152.903.796-98,729021175,AC,2016-04-02,2026-03-31,2026-04-20 20:49:12.757968
787,Jose Gomes,558.528.585-73,987636257,B,2020-11-07,2030-11-05,2026-04-20 20:49:12.757968
788,Adriana Pereira,279.911.537-30,505004742,C,2023-08-07,2033-08-04,2026-04-20 20:49:12.757968
789,Joao Lima,665.721.257-16,497781394,AD,2012-11-06,2022-11-04,2026-04-20 20:49:12.757968
790,Fernanda Pereira,880.493.419-71,398291835,AE,2023-05-16,2033-05-13,2026-04-20 20:49:12.757968
791,Joao Pereira,616.114.639-99,420924254,AE,2018-04-18,2028-04-15,2026-04-20 20:49:12.757968
792,Maria Ferreira,988.198.907-72,880754802,AB,2013-01-25,2023-01-23,2026-04-20 20:49:12.757968
793,Adriana Pereira,575.435.412-99,633546001,B,2018-10-29,2028-10-26,2026-04-20 20:49:12.757968
794,Paulo Pereira,245.408.398-55,635969082,AD,2014-10-21,2024-10-18,2026-04-20 20:49:12.757968
795,Fernanda Gomes,916.775.137-35,947293325,D,2011-02-10,2021-02-07,2026-04-20 20:49:12.757968
796,Fernanda Rodrigues,579.358.187-25,726442663,AC,2021-10-05,2031-10-03,2026-04-20 20:49:12.757968
797,Paulo Gomes,168.291.202-97,903632797,AE,2018-07-10,2028-07-07,2026-04-20 20:49:12.757968
798,Adriana Ferreira,906.638.845-21,178920507,AD,2012-04-14,2022-04-12,2026-04-20 20:49:12.757968
799,Joao Gomes,429.803.225-87,639051881,AD,2016-12-15,2026-12-13,2026-04-20 20:49:12.758480
800,Joao Oliveira,547.286.995-86,723672826,E,2017-01-26,2027-01-24,2026-04-20 20:49:12.758480
801,Ana Oliveira,541.346.290-22,505841728,AB,2021-10-30,2031-10-28,2026-04-20 20:49:12.758480
802,Paulo Ferreira,252.957.433-23,769421462,AC,2010-01-27,2020-01-25,2026-04-20 20:49:12.758480
803,Adriana Silva,245.637.367-23,153679669,B,2020-03-11,2030-03-09,2026-04-20 20:49:12.758480
804,Jose Lima,445.693.219-60,135173416,AC,2015-03-24,2025-03-21,2026-04-20 20:49:12.758480
805,Ricardo Silva,388.370.133-38,865098138,A,2021-12-05,2031-12-03,2026-04-20 20:49:12.758480
806,Ricardo Souza,571.456.609-86,932837697,B,2022-06-14,2032-06-11,2026-04-20 20:49:12.758480
807,Ricardo Rodrigues,156.620.892-82,681829038,D,2021-12-15,2031-12-13,2026-04-20 20:49:12.758480
808,Maria Gomes,127.231.848-94,866972149,AE,2016-11-11,2026-11-09,2026-04-20 20:49:12.758480
809,Ana Silva,709.435.925-50,111560719,A,2015-08-14,2025-08-11,2026-04-20 20:49:12.758480
810,Paulo Silva,656.726.738-66,169674308,AB,2016-04-01,2026-03-30,2026-04-20 20:49:12.758480
811,Joao Silva,311.387.906-66,757111364,B,2021-03-01,2031-02-27,2026-04-20 20:49:12.758480
812,Joao Pereira,485.935.105-55,166278721,AC,2012-07-18,2022-07-16,2026-04-20 20:49:12.758480
813,Joao Alves,580.790.524-28,621175906,AC,2023-04-22,2033-04-19,2026-04-20 20:49:12.758480
814,Fernanda Santos,211.594.197-40,967954465,AE,2015-05-01,2025-04-28,2026-04-20 20:49:12.758480
815,Adriana Gomes,536.170.985-30,404313845,B,2011-12-08,2021-12-05,2026-04-20 20:49:12.758480
816,Ana Alves,421.897.544-97,512923314,B,2016-08-27,2026-08-25,2026-04-20 20:49:12.758480
817,Jose Gomes,709.975.504-18,195119198,A,2013-04-24,2023-04-22,2026-04-20 20:49:12.758480
818,Carlos Silva,524.988.687-16,434174796,E,2013-07-13,2023-07-11,2026-04-20 20:49:12.758480
819,Joao Pereira,135.741.200-18,521982872,AD,2016-01-07,2026-01-04,2026-04-20 20:49:12.758480
820,Beatriz Oliveira,758.678.227-35,553380582,AB,2010-07-12,2020-07-09,2026-04-20 20:49:12.758480
821,Jose Oliveira,956.602.773-84,226635424,AE,2015-10-31,2025-10-28,2026-04-20 20:49:12.758480
822,Beatriz Rodrigues,616.486.559-24,199432463,E,2018-01-13,2028-01-11,2026-04-20 20:49:12.758480
823,Ana Silva,547.730.298-24,314280093,AC,2014-04-03,2024-03-31,2026-04-20 20:49:12.758480
824,Adriana Lima,763.376.649-89,261143451,C,2019-10-13,2029-10-10,2026-04-20 20:49:12.758480
825,Adriana Silva,552.358.491-35,491867022,AC,2015-08-12,2025-08-09,2026-04-20 20:49:12.758480
826,Paulo Oliveira,325.251.717-81,136393753,E,2012-10-12,2022-10-10,2026-04-20 20:49:12.758480
827,Ricardo Ferreira,433.782.258-43,653368121,AD,2011-02-09,2021-02-06,2026-04-20 20:49:12.758480
828,Beatriz Alves,992.712.396-40,661451514,AB,2023-02-12,2033-02-09,2026-04-20 20:49:12.758480
829,Adriana Oliveira,796.780.403-40,973936607,C,2015-09-24,2025-09-21,2026-04-20 20:49:12.758480
830,Paulo Santos,170.817.343-45,322888395,AB,2010-01-25,2020-01-23,2026-04-20 20:49:12.758480
831,Joao Lima,347.664.489-51,833496884,E,2021-08-03,2031-08-01,2026-04-20 20:49:12.758480
832,Ricardo Ferreira,719.904.410-10,757309992,D,2012-06-12,2022-06-10,2026-04-20 20:49:12.758480
833,Beatriz Rodrigues,991.143.912-10,632031881,AE,2017-01-03,2027-01-01,2026-04-20 20:49:12.758480
834,Beatriz Rodrigues,523.990.776-52,261377017,AD,2014-04-06,2024-04-03,2026-04-20 20:49:12.758480
835,Carlos Lima,204.229.506-38,537673746,E,2018-10-21,2028-10-18,2026-04-20 20:49:12.758480
836,Paulo Pereira,573.201.137-59,407702086,B,2022-08-12,2032-08-09,2026-04-20 20:49:12.758480
837,Paulo Lima,740.415.609-61,904844820,C,2022-04-16,2032-04-13,2026-04-20 20:49:12.758480
838,Beatriz Alves,782.287.439-45,644924813,E,2010-12-24,2020-12-21,2026-04-20 20:49:12.758480
839,Adriana Lima,994.111.198-19,615582362,B,2012-03-07,2022-03-05,2026-04-20 20:49:12.758480
840,Maria Oliveira,453.147.497-63,737688390,AE,2022-06-20,2032-06-17,2026-04-20 20:49:12.758480
841,Adriana Souza,518.590.793-48,293489981,A,2012-07-22,2022-07-20,2026-04-20 20:49:12.758480
842,Adriana Souza,220.984.544-96,895078955,AD,2016-11-16,2026-11-14,2026-04-20 20:49:12.758480
843,Adriana Oliveira,531.110.719-71,648983448,E,2014-07-23,2024-07-20,2026-04-20 20:49:12.758480
844,Ricardo Ferreira,618.466.646-54,174078249,C,2020-05-25,2030-05-23,2026-04-20 20:49:12.758480
845,Fernanda Silva,367.288.742-19,908922466,AD,2020-07-26,2030-07-24,2026-04-20 20:49:12.758480
846,Beatriz Ferreira,749.455.132-10,861758636,D,2012-07-10,2022-07-08,2026-04-20 20:49:12.758480
847,Beatriz Rodrigues,472.799.699-93,806657294,C,2014-12-23,2024-12-20,2026-04-20 20:49:12.758480
848,Adriana Souza,378.932.465-46,647092782,AB,2011-06-07,2021-06-04,2026-04-20 20:49:12.758480
849,Paulo Alves,565.308.749-97,690963330,E,2019-09-08,2029-09-05,2026-04-20 20:49:12.758480
850,Adriana Alves,282.874.754-28,242773310,AB,2014-03-07,2024-03-04,2026-04-20 20:49:12.758480
851,Fernanda Oliveira,876.167.266-73,568168420,AE,2021-03-24,2031-03-22,2026-04-20 20:49:12.758480
852,Ricardo Lima,976.226.393-62,909692085,AD,2014-05-23,2024-05-20,2026-04-20 20:49:12.758480
853,Beatriz Alves,588.324.636-49,614189311,AB,2017-03-27,2027-03-25,2026-04-20 20:49:12.758480
854,Carlos Oliveira,332.933.954-15,145287536,A,2013-06-19,2023-06-17,2026-04-20 20:49:12.758480
855,Maria Alves,908.123.461-69,542984584,A,2020-05-25,2030-05-23,2026-04-20 20:49:12.758480
856,Jose Ferreira,851.970.340-34,576213926,AD,2023-04-26,2033-04-23,2026-04-20 20:49:12.758480
857,Carlos Alves,507.559.868-59,993869668,E,2013-08-25,2023-08-23,2026-04-20 20:49:12.758480
858,Joao Ferreira,977.502.140-82,416423364,B,2016-12-15,2026-12-13,2026-04-20 20:49:12.758480
859,Fernanda Pereira,792.787.225-20,603072497,B,2014-11-26,2024-11-23,2026-04-20 20:49:12.758480
860,Ana Gomes,321.407.229-24,846664624,E,2010-07-22,2020-07-19,2026-04-20 20:49:12.758480
861,Adriana Alves,981.746.432-71,219549370,D,2018-12-17,2028-12-14,2026-04-20 20:49:12.758480
862,Carlos Alves,503.602.366-76,113210512,C,2019-05-08,2029-05-05,2026-04-20 20:49:12.758480
863,Carlos Lima,647.911.896-42,954328664,AE,2012-12-14,2022-12-12,2026-04-20 20:49:12.758480
864,Ana Alves,245.875.809-11,659398812,E,2012-09-29,2022-09-27,2026-04-20 20:49:12.758480
865,Carlos Santos,844.790.809-52,422917479,AC,2020-03-31,2030-03-29,2026-04-20 20:49:12.758480
866,Adriana Gomes,440.313.548-91,328253182,AE,2015-11-02,2025-10-30,2026-04-20 20:49:12.758480
867,Maria Rodrigues,723.939.262-68,504498698,AD,2022-10-10,2032-10-07,2026-04-20 20:49:12.758480
868,Ana Pereira,954.102.435-82,474914005,C,2016-04-07,2026-04-05,2026-04-20 20:49:12.758480
869,Beatriz Rodrigues,673.213.107-68,812394041,B,2020-12-14,2030-12-12,2026-04-20 20:49:12.758480
870,Beatriz Lima,503.727.740-10,563995731,AE,2014-10-17,2024-10-14,2026-04-20 20:49:12.758480
871,Maria Lima,460.173.577-10,447204756,AD,2022-02-19,2032-02-17,2026-04-20 20:49:12.758480
872,Ricardo Gomes,717.465.596-47,395114023,C,2010-03-15,2020-03-12,2026-04-20 20:49:12.758480
873,Ana Santos,976.128.542-32,280545744,C,2023-04-09,2033-04-06,2026-04-20 20:49:12.758480
874,Ricardo Rodrigues,216.772.723-96,272193175,AC,2021-06-22,2031-06-20,2026-04-20 20:49:12.758480
875,Ana Lima,326.172.259-67,607807734,A,2010-05-27,2020-05-24,2026-04-20 20:49:12.758480
876,Joao Gomes,928.502.603-80,707035888,AB,2011-07-26,2021-07-23,2026-04-20 20:49:12.758480
877,Ana Lima,204.748.736-37,179897799,AB,2019-03-30,2029-03-27,2026-04-20 20:49:12.758480
878,Ana Oliveira,775.364.792-87,830500463,C,2013-08-09,2023-08-07,2026-04-20 20:49:12.758480
879,Joao Santos,561.591.364-26,710674447,E,2013-06-15,2023-06-13,2026-04-20 20:49:12.758480
880,Beatriz Oliveira,275.517.706-87,595894895,B,2021-12-22,2031-12-20,2026-04-20 20:49:12.758480
881,Fernanda Oliveira,716.335.879-25,929034285,AE,2021-05-27,2031-05-25,2026-04-20 20:49:12.758480
882,Maria Gomes,814.661.724-86,212312217,AE,2022-08-13,2032-08-10,2026-04-20 20:49:12.758480
883,Maria Ferreira,175.371.665-26,178899396,B,2021-01-13,2031-01-11,2026-04-20 20:49:12.758480
884,Jose Lima,949.229.292-97,143184058,AE,2020-10-22,2030-10-20,2026-04-20 20:49:12.758480
885,Fernanda Gomes,354.232.682-95,293260481,C,2015-11-05,2025-11-02,2026-04-20 20:49:12.758480
886,Adriana Gomes,321.978.236-65,437034424,B,2015-11-01,2025-10-29,2026-04-20 20:49:12.758480
887,Beatriz Alves,754.353.123-98,651079324,AC,2017-04-15,2027-04-13,2026-04-20 20:49:12.758480
888,Jose Oliveira,282.555.334-93,744888707,D,2010-02-04,2020-02-02,2026-04-20 20:49:12.758480
889,Jose Silva,855.785.983-87,444363007,C,2012-12-22,2022-12-20,2026-04-20 20:49:12.758480
890,Paulo Pereira,884.871.400-41,763156321,AC,2022-05-21,2032-05-18,2026-04-20 20:49:12.758480
891,Carlos Alves,646.492.254-10,842029718,E,2019-10-10,2029-10-07,2026-04-20 20:49:12.758480
892,Ricardo Lima,745.684.440-42,984013852,B,2023-03-06,2033-03-03,2026-04-20 20:49:12.758480
893,Ricardo Souza,640.164.880-19,640669063,A,2016-05-02,2026-04-30,2026-04-20 20:49:12.758480
894,Carlos Santos,818.734.474-10,236919745,AC,2017-06-09,2027-06-07,2026-04-20 20:49:12.758480
895,Fernanda Silva,837.438.649-18,909524355,AE,2020-10-31,2030-10-29,2026-04-20 20:49:12.758480
896,Ricardo Rodrigues,462.163.638-21,947890504,B,2012-06-14,2022-06-12,2026-04-20 20:49:12.758480
897,Jose Gomes,319.198.702-90,389515665,AC,2021-10-19,2031-10-17,2026-04-20 20:49:12.758480
898,Joao Oliveira,234.841.446-63,564118373,E,2014-08-18,2024-08-15,2026-04-20 20:49:12.758480
899,Joao Pereira,847.341.243-86,630300963,AB,2016-08-11,2026-08-09,2026-04-20 20:49:12.758480
900,Maria Oliveira,873.961.774-63,560787977,AC,2019-03-08,2029-03-05,2026-04-20 20:49:12.758480
901,Adriana Santos,705.814.564-21,690410974,AE,2014-09-23,2024-09-20,2026-04-20 20:49:12.758480
902,Jose Lima,518.364.560-32,300593061,D,2017-11-09,2027-11-07,2026-04-20 20:49:12.758994
903,Ana Pereira,280.672.924-17,554575665,D,2016-05-28,2026-05-26,2026-04-20 20:49:12.758994
904,Joao Lima,563.686.104-49,395423171,B,2017-06-12,2027-06-10,2026-04-20 20:49:12.758994
905,Paulo Gomes,454.948.292-19,846434095,E,2013-02-07,2023-02-05,2026-04-20 20:49:12.758994
906,Adriana Souza,919.736.861-38,859300059,AC,2016-12-07,2026-12-05,2026-04-20 20:49:12.758994
907,Ricardo Gomes,399.345.597-25,503529690,C,2015-05-07,2025-05-04,2026-04-20 20:49:12.758994
908,Ana Rodrigues,403.143.176-52,865429571,C,2017-05-29,2027-05-27,2026-04-20 20:49:12.758994
909,Fernanda Gomes,950.395.815-48,519705297,C,2010-01-17,2020-01-15,2026-04-20 20:49:12.758994
910,Beatriz Alves,469.143.712-56,669542122,D,2019-07-18,2029-07-15,2026-04-20 20:49:12.758994
911,Paulo Rodrigues,635.874.332-50,736820576,AD,2020-04-09,2030-04-07,2026-04-20 20:49:12.758994
912,Adriana Rodrigues,831.961.409-22,454200875,D,2018-05-02,2028-04-29,2026-04-20 20:49:12.758994
913,Jose Oliveira,337.305.972-32,892986662,B,2011-01-28,2021-01-25,2026-04-20 20:49:12.758994
914,Ricardo Ferreira,180.207.814-39,707964673,AB,2011-10-23,2021-10-20,2026-04-20 20:49:12.758994
915,Joao Rodrigues,717.387.863-99,595642400,B,2023-08-09,2033-08-06,2026-04-20 20:49:12.758994
916,Adriana Ferreira,499.922.875-92,464970460,A,2010-01-30,2020-01-28,2026-04-20 20:49:12.758994
917,Adriana Oliveira,322.439.233-46,264854180,C,2014-02-07,2024-02-05,2026-04-20 20:49:12.758994
918,Joao Alves,533.557.768-42,240214547,AE,2018-12-03,2028-11-30,2026-04-20 20:49:12.758994
919,Fernanda Ferreira,355.574.176-29,445096505,B,2016-09-01,2026-08-30,2026-04-20 20:49:12.758994
920,Ana Souza,681.451.917-99,555373005,AD,2013-01-22,2023-01-20,2026-04-20 20:49:12.758994
921,Ana Ferreira,523.478.636-89,333142612,AC,2018-05-01,2028-04-28,2026-04-20 20:49:12.758994
922,Joao Ferreira,999.759.937-57,515607969,A,2012-01-16,2022-01-13,2026-04-20 20:49:12.758994
923,Paulo Rodrigues,117.862.523-40,227893757,B,2011-09-23,2021-09-20,2026-04-20 20:49:12.758994
924,Joao Santos,175.853.676-65,257250831,D,2014-10-24,2024-10-21,2026-04-20 20:49:12.758994
925,Jose Lima,553.197.791-34,370256224,AB,2017-10-27,2027-10-25,2026-04-20 20:49:12.758994
926,Ana Souza,295.344.261-85,989693824,AC,2019-11-28,2029-11-25,2026-04-20 20:49:12.758994
927,Maria Rodrigues,350.588.673-21,572396269,A,2016-12-03,2026-12-01,2026-04-20 20:49:12.758994
928,Joao Oliveira,206.876.657-96,336881653,AC,2023-07-24,2033-07-21,2026-04-20 20:49:12.758994
929,Maria Santos,975.125.731-34,436316265,AE,2022-06-26,2032-06-23,2026-04-20 20:49:12.758994
930,Fernanda Ferreira,835.361.855-32,506936432,A,2012-06-13,2022-06-11,2026-04-20 20:49:12.758994
931,Joao Ferreira,951.294.433-80,449865868,C,2015-11-07,2025-11-04,2026-04-20 20:49:12.758994
932,Jose Souza,470.888.986-65,113037805,AB,2020-04-25,2030-04-23,2026-04-20 20:49:12.758994
933,Beatriz Souza,839.512.991-20,408730388,E,2015-11-02,2025-10-30,2026-04-20 20:49:12.758994
934,Fernanda Rodrigues,377.935.224-13,369609558,AC,2014-03-11,2024-03-08,2026-04-20 20:49:12.758994
935,Maria Rodrigues,158.748.594-60,736877410,AD,2012-08-02,2022-07-31,2026-04-20 20:49:12.758994
936,Beatriz Pereira,333.602.319-45,336423359,E,2023-01-27,2033-01-24,2026-04-20 20:49:12.758994
937,Jose Santos,546.815.749-22,584317089,AB,2017-07-20,2027-07-18,2026-04-20 20:49:12.758994
938,Joao Pereira,478.499.171-88,761377551,AD,2020-05-13,2030-05-11,2026-04-20 20:49:12.758994
939,Joao Rodrigues,183.833.752-36,139254005,B,2023-04-17,2033-04-14,2026-04-20 20:49:12.758994
940,Jose Pereira,557.758.331-30,494065391,AE,2021-05-29,2031-05-27,2026-04-20 20:49:12.758994
941,Adriana Gomes,590.777.835-14,489881387,B,2018-10-12,2028-10-09,2026-04-20 20:49:12.758994
942,Beatriz Pereira,661.138.112-99,285386102,AC,2019-08-13,2029-08-10,2026-04-20 20:49:12.758994
943,Jose Ferreira,503.555.792-91,121237975,AC,2023-06-22,2033-06-19,2026-04-20 20:49:12.758994
944,Adriana Gomes,289.368.314-72,530219111,D,2017-11-07,2027-11-05,2026-04-20 20:49:12.758994
945,Beatriz Oliveira,633.997.217-24,377179927,A,2017-01-07,2027-01-05,2026-04-20 20:49:12.758994
946,Beatriz Lima,857.597.572-37,407184899,D,2019-06-23,2029-06-20,2026-04-20 20:49:12.758994
947,Jose Rodrigues,230.469.173-65,329276165,C,2016-06-04,2026-06-02,2026-04-20 20:49:12.758994
948,Joao Souza,311.177.816-11,256457728,C,2021-01-04,2031-01-02,2026-04-20 20:49:12.758994
949,Maria Rodrigues,430.792.844-90,271381473,AE,2015-07-20,2025-07-17,2026-04-20 20:49:12.758994
950,Adriana Pereira,531.116.210-28,658634686,C,2011-07-11,2021-07-08,2026-04-20 20:49:12.758994
951,Fernanda Lima,351.192.642-40,739290337,AD,2011-07-31,2021-07-28,2026-04-20 20:49:12.758994
952,Fernanda Rodrigues,669.431.407-57,775819036,C,2016-07-10,2026-07-08,2026-04-20 20:49:12.758994
953,Ricardo Lima,958.309.660-86,464058867,AC,2018-11-06,2028-11-03,2026-04-20 20:49:12.758994
954,Carlos Ferreira,659.284.990-26,854738543,AB,2016-01-26,2026-01-23,2026-04-20 20:49:12.758994
955,Beatriz Santos,748.288.858-48,760769179,C,2013-04-24,2023-04-22,2026-04-20 20:49:12.758994
956,Ana Alves,780.415.791-70,256715659,A,2021-10-05,2031-10-03,2026-04-20 20:49:12.758994
957,Maria Ferreira,114.217.825-67,567964517,AB,2012-12-29,2022-12-27,2026-04-20 20:49:12.758994
958,Jose Ferreira,640.892.147-30,904662620,B,2023-03-19,2033-03-16,2026-04-20 20:49:12.758994
959,Paulo Souza,252.599.996-96,212309108,B,2019-09-16,2029-09-13,2026-04-20 20:49:12.758994
960,Beatriz Silva,439.576.437-28,901056835,D,2016-12-08,2026-12-06,2026-04-20 20:49:12.758994
961,Fernanda Rodrigues,703.859.342-96,249174706,AD,2018-06-14,2028-06-11,2026-04-20 20:49:12.758994
962,Fernanda Alves,319.309.758-19,986286464,AC,2021-04-28,2031-04-26,2026-04-20 20:49:12.758994
963,Carlos Pereira,856.561.351-10,449177805,AD,2022-10-25,2032-10-22,2026-04-20 20:49:12.758994
964,Maria Lima,831.922.672-12,520613534,AE,2021-07-01,2031-06-29,2026-04-20 20:49:12.758994
965,Maria Souza,214.233.141-74,744420222,D,2019-11-04,2029-11-01,2026-04-20 20:49:12.758994
966,Beatriz Pereira,306.775.103-43,201973267,D,2019-05-31,2029-05-28,2026-04-20 20:49:12.758994
967,Paulo Silva,102.354.227-55,927931153,D,2015-11-26,2025-11-23,2026-04-20 20:49:12.758994
968,Joao Rodrigues,634.688.958-85,591608765,AB,2019-03-14,2029-03-11,2026-04-20 20:49:12.758994
969,Paulo Santos,350.678.507-51,547861934,B,2018-02-24,2028-02-22,2026-04-20 20:49:12.758994
970,Fernanda Silva,606.348.997-35,198847999,A,2019-06-01,2029-05-29,2026-04-20 20:49:12.758994
971,Carlos Ferreira,388.817.653-27,108248778,AD,2011-08-03,2021-07-31,2026-04-20 20:49:12.758994
972,Maria Rodrigues,338.800.861-53,570627596,B,2010-05-20,2020-05-17,2026-04-20 20:49:12.758994
973,Jose Santos,981.588.164-66,366070885,B,2014-06-11,2024-06-08,2026-04-20 20:49:12.758994
974,Fernanda Silva,462.448.264-11,935568963,E,2018-07-03,2028-06-30,2026-04-20 20:49:12.758994
975,Maria Oliveira,439.944.642-65,677160135,D,2018-08-21,2028-08-18,2026-04-20 20:49:12.758994
976,Ana Souza,665.469.627-34,354056702,B,2011-02-19,2021-02-16,2026-04-20 20:49:12.758994
977,Paulo Rodrigues,852.215.938-82,571399088,D,2011-01-17,2021-01-14,2026-04-20 20:49:12.758994
978,Maria Santos,993.231.802-66,216297142,C,2017-02-01,2027-01-30,2026-04-20 20:49:12.758994
979,Ricardo Alves,153.942.286-16,457950440,D,2020-02-16,2030-02-13,2026-04-20 20:49:12.758994
980,Adriana Oliveira,557.957.126-90,976395605,AE,2022-10-26,2032-10-23,2026-04-20 20:49:12.758994
981,Fernanda Santos,123.272.273-71,742417180,E,2016-08-30,2026-08-28,2026-04-20 20:49:12.758994
982,Beatriz Ferreira,937.245.225-52,183791543,E,2016-02-14,2026-02-11,2026-04-20 20:49:12.758994
983,Beatriz Lima,192.684.103-26,926242870,C,2016-05-04,2026-05-02,2026-04-20 20:49:12.758994
984,Adriana Rodrigues,136.691.779-99,208441861,D,2014-04-16,2024-04-13,2026-04-20 20:49:12.758994
985,Maria Ferreira,678.382.453-50,226037117,C,2019-11-06,2029-11-03,2026-04-20 20:49:12.758994
986,Maria Oliveira,768.341.975-16,235564577,E,2010-02-05,2020-02-03,2026-04-20 20:49:12.758994
987,Beatriz Oliveira,242.688.783-96,541752878,B,2011-01-03,2020-12-31,2026-04-20 20:49:12.758994
988,Ana Souza,382.937.313-51,342869298,B,2022-04-30,2032-04-27,2026-04-20 20:49:12.758994
989,Paulo Oliveira,427.411.145-69,865481340,D,2020-04-19,2030-04-17,2026-04-20 20:49:12.758994
990,Adriana Lima,637.252.876-88,874727180,E,2014-10-16,2024-10-13,2026-04-20 20:49:12.758994
991,Maria Pereira,349.772.400-98,277969120,AB,2011-12-28,2021-12-25,2026-04-20 20:49:12.758994
992,Carlos Silva,273.165.328-61,822515396,C,2021-01-13,2031-01-11,2026-04-20 20:49:12.758994
993,Adriana Silva,392.968.306-59,519342213,B,2022-09-07,2032-09-04,2026-04-20 20:49:12.758994
994,Ana Rodrigues,249.198.353-92,880599837,AD,2017-06-25,2027-06-23,2026-04-20 20:49:12.758994
995,Adriana Ferreira,323.832.645-60,260192295,AB,2010-07-27,2020-07-24,2026-04-20 20:49:12.758994
996,Carlos Silva,595.983.754-52,469568722,E,2019-04-12,2029-04-09,2026-04-20 20:49:12.758994
997,Adriana Oliveira,577.295.232-32,715135665,AE,2021-08-08,2031-08-06,2026-04-20 20:49:12.758994
998,Ana Ferreira,227.735.641-15,748858971,E,2015-03-07,2025-03-04,2026-04-20 20:49:12.758994
999,Maria Lima,770.835.380-84,169458292,A,2020-02-06,2030-02-03,2026-04-20 20:49:12.758994
1000,Ricardo Pereira,620.547.363-50,930329621,AD,2016-06-20,2026-06-18,2026-04-20 20:49:12.758994
