id_motorista,nome_completo,cpf,registro_cnh,categoria,data_emissao,data_vencimento,snapshot_date
757,Beatriz Lima,583.329.114-83,746840900,C,2019-02-15,2029-02-12,2026-04-22 21:46:34.566138
758,Jose Souza,189.245.483-95,287664029,C,2020-12-11,2030-12-09,2026-04-22 21:46:34.566144
759,Beatriz Santos,470.346.576-31,719976097,B,2023-02-06,2033-02-03,2026-04-22 21:46:34.566151
760,Ana Santos,138.946.838-75,595853613,D,2013-05-10,2023-05-08,2026-04-22 21:46:34.566157
761,Adriana Alves,175.704.106-66,496353947,A,2012-02-05,2022-02-02,2026-04-22 21:46:34.566164
762,Paulo Pereira,302.345.723-93,209481661,AE,2013-03-08,2023-03-06,2026-04-22 21:46:34.566170
763,Ricardo Souza,633.894.954-13,918569952,C,2011-04-14,2021-04-11,2026-04-22 21:46:34.566180
764,Adriana Ferreira,664.771.594-49,961645715,AE,2013-03-03,2023-03-01,2026-04-22 21:46:34.566187
765,Paulo Oliveira,581.936.838-45,417258801,AB,2016-07-12,2026-07-10,2026-04-22 21:46:34.566193
766,Ricardo Rodrigues,629.568.416-23,756234494,AD,2019-10-10,2029-10-07,2026-04-22 21:46:34.566200
767,Joao Lima,154.724.489-92,610273648,AE,2011-01-14,2021-01-11,2026-04-22 21:46:34.566206
768,Jose Rodrigues,323.139.458-33,303830114,AC,2022-05-03,2032-04-30,2026-04-22 21:46:34.566216
769,Jose Ferreira,795.359.174-30,991871879,A,2012-11-24,2022-11-22,2026-04-22 21:46:34.566222
770,Fernanda Silva,594.213.559-39,217439181,D,2018-01-09,2028-01-07,2026-04-22 21:46:34.566228
771,Carlos Santos,604.352.830-65,313571098,B,2018-11-12,2028-11-09,2026-04-22 21:46:34.566234
772,Paulo Rodrigues,128.847.845-60,429442797,B,2016-06-12,2026-06-10,2026-04-22 21:46:34.566240
773,Fernanda Gomes,338.862.992-21,447035438,D,2012-06-21,2022-06-19,2026-04-22 21:46:34.566247
774,Ana Souza,347.402.119-27,622073684,E,2020-02-20,2030-02-17,2026-04-22 21:46:34.566254
775,Paulo Pereira,590.432.612-53,231039743,AE,2014-01-08,2024-01-06,2026-04-22 21:46:34.566260
776,Ricardo Santos,544.861.281-36,358849376,B,2013-06-21,2023-06-19,2026-04-22 21:46:34.566266
777,Maria Pereira,327.341.622-95,113081467,E,2012-01-16,2022-01-13,2026-04-22 21:46:34.566273
778,Fernanda Santos,554.308.233-27,414011145,AB,2019-05-28,2029-05-25,2026-04-22 21:46:34.566280
779,Adriana Souza,187.785.589-27,464474915,A,2020-01-20,2030-01-17,2026-04-22 21:46:34.566287
780,Paulo Alves,352.904.243-76,937800295,E,2021-01-19,2031-01-17,2026-04-22 21:46:34.566293
781,Maria Gomes,541.356.351-55,628246953,B,2021-01-27,2031-01-25,2026-04-22 21:46:34.566300
782,Adriana Pereira,832.206.533-91,782341324,C,2019-08-05,2029-08-02,2026-04-22 21:46:34.566315
783,Carlos Lima,791.361.251-76,499138100,AB,2013-12-21,2023-12-19,2026-04-22 21:46:34.566324
784,Ricardo Lima,174.872.709-83,373726306,AE,2016-05-26,2026-05-24,2026-04-22 21:46:34.566331
785,Maria Lima,462.730.892-33,958359010,C,2011-07-29,2021-07-26,2026-04-22 21:46:34.566337
786,Adriana Lima,445.665.678-94,229976358,C,2020-06-27,2030-06-25,2026-04-22 21:46:34.566344
787,Fernanda Silva,974.790.827-93,185282512,A,2020-07-22,2030-07-20,2026-04-22 21:46:34.566350
788,Maria Rodrigues,937.650.516-84,871843526,D,2014-06-07,2024-06-04,2026-04-22 21:46:34.566356
789,Fernanda Santos,334.977.642-30,259920105,D,2021-03-31,2031-03-29,2026-04-22 21:46:34.566368
790,Paulo Souza,600.607.174-48,403237177,C,2022-08-22,2032-08-19,2026-04-22 21:46:34.566374
791,Ana Alves,423.859.132-37,499129193,AB,2011-02-16,2021-02-13,2026-04-22 21:46:34.566381
792,Ana Gomes,402.864.861-99,316039012,AC,2015-06-14,2025-06-11,2026-04-22 21:46:34.566387
793,Ana Oliveira,362.867.981-52,655121734,B,2018-10-28,2028-10-25,2026-04-22 21:46:34.566393
794,Adriana Souza,509.851.707-37,455890377,AC,2015-08-20,2025-08-17,2026-04-22 21:46:34.566399
795,Jose Lima,114.504.833-36,432645930,AD,2017-06-05,2027-06-03,2026-04-22 21:46:34.566405
796,Paulo Souza,838.358.430-37,225234460,C,2021-07-14,2031-07-12,2026-04-22 21:46:34.566411
797,Fernanda Lima,217.810.507-41,199925763,D,2010-10-12,2020-10-09,2026-04-22 21:46:34.566417
798,Maria Souza,400.512.581-14,647401230,AB,2023-06-22,2033-06-19,2026-04-22 21:46:34.566423
799,Adriana Alves,427.956.505-76,871418199,E,2022-06-14,2032-06-11,2026-04-22 21:46:34.566429
800,Maria Rodrigues,941.712.137-15,831139227,AE,2020-12-11,2030-12-09,2026-04-22 21:46:34.566435
801,Joao Santos,814.802.362-27,509017740,A,2019-06-05,2029-06-02,2026-04-22 21:46:34.566441
802,Paulo Santos,728.303.787-10,976655862,AB,2017-12-27,2027-12-25,2026-04-22 21:46:34.566451
803,Ricardo Alves,821.185.382-10,378444104,AE,2012-04-20,2022-04-18,2026-04-22 21:46:34.566457
804,Carlos Souza,308.853.397-83,586511430,AC,2017-01-13,2027-01-11,2026-04-22 21:46:34.566463
805,Beatriz Oliveira,349.930.696-36,244351098,A,2012-11-04,2022-11-02,2026-04-22 21:46:34.566470
806,Beatriz Alves,166.117.231-48,548168616,C,2013-02-23,2023-02-21,2026-04-22 21:46:34.566477
807,Joao Lima,254.211.475-57,895396774,AD,2014-05-16,2024-05-13,2026-04-22 21:46:34.566489
808,Joao Santos,725.179.691-57,458801835,AB,2018-01-25,2028-01-23,2026-04-22 21:46:34.566499
809,Adriana Lima,625.278.878-39,240788701,C,2014-10-26,2024-10-23,2026-04-22 21:46:34.566507
810,Jose Gomes,268.934.788-94,973143094,C,2011-12-27,2021-12-24,2026-04-22 21:46:34.566523
811,Paulo Santos,882.843.869-71,648719812,AC,2021-11-10,2031-11-08,2026-04-22 21:46:34.566530
812,Maria Silva,348.761.523-40,645180532,B,2022-07-15,2032-07-12,2026-04-22 21:46:34.566536
813,Paulo Ferreira,343.340.686-63,749201689,AD,2018-12-28,2028-12-25,2026-04-22 21:46:34.566543
814,Carlos Alves,831.334.380-11,388469729,B,2015-03-26,2025-03-23,2026-04-22 21:46:34.566549
815,Fernanda Lima,115.131.943-71,748620668,D,2023-07-05,2033-07-02,2026-04-22 21:46:34.566556
816,Fernanda Silva,805.983.862-43,918433608,AD,2022-10-24,2032-10-21,2026-04-22 21:46:34.566563
817,Paulo Souza,367.227.734-55,293609935,C,2011-06-09,2021-06-06,2026-04-22 21:46:34.566570
818,Fernanda Ferreira,818.931.514-69,644403584,B,2011-01-01,2020-12-29,2026-04-22 21:46:34.566577
819,Adriana Alves,987.689.897-97,633557417,AD,2017-02-01,2027-01-30,2026-04-22 21:46:34.566584
820,Ricardo Silva,759.191.412-33,296667070,A,2017-08-30,2027-08-28,2026-04-22 21:46:34.566591
821,Maria Rodrigues,394.464.747-52,123693052,C,2012-08-31,2022-08-29,2026-04-22 21:46:34.566597
822,Fernanda Lima,839.208.860-81,500947985,AE,2017-02-03,2027-02-01,2026-04-22 21:46:34.566608
823,Joao Santos,397.411.455-47,195183985,AD,2015-08-19,2025-08-16,2026-04-22 21:46:34.566615
824,Paulo Silva,614.237.586-64,102425516,D,2014-11-16,2024-11-13,2026-04-22 21:46:34.566622
825,Paulo Souza,853.748.534-49,579802403,D,2012-11-22,2022-11-20,2026-04-22 21:46:34.566628
826,Fernanda Lima,188.649.694-90,542904878,AC,2010-10-27,2020-10-24,2026-04-22 21:46:34.566635
827,Jose Souza,699.288.963-24,285146060,B,2021-09-24,2031-09-22,2026-04-22 21:46:34.566641
828,Adriana Rodrigues,785.884.772-27,443827612,E,2020-11-02,2030-10-31,2026-04-22 21:46:34.566648
829,Joao Rodrigues,793.915.975-95,852384284,B,2017-03-02,2027-02-28,2026-04-22 21:46:34.566655
830,Maria Rodrigues,888.442.630-95,247509890,E,2018-02-09,2028-02-07,2026-04-22 21:46:34.566661
831,Paulo Lima,320.691.996-15,694013286,AE,2017-04-20,2027-04-18,2026-04-22 21:46:34.566672
832,Paulo Gomes,446.297.229-15,540320476,AB,2020-02-23,2030-02-20,2026-04-22 21:46:34.566679
833,Fernanda Gomes,840.999.547-40,750762731,AD,2010-05-05,2020-05-02,2026-04-22 21:46:34.566686
834,Maria Rodrigues,746.337.270-19,947798962,E,2012-11-12,2022-11-10,2026-04-22 21:46:34.566694
835,Maria Oliveira,285.634.607-48,381524040,A,2013-04-09,2023-04-07,2026-04-22 21:46:34.566700
836,Joao Santos,410.770.484-42,187391790,A,2016-11-06,2026-11-04,2026-04-22 21:46:34.566708
837,Fernanda Souza,456.712.893-86,466235925,E,2021-02-06,2031-02-04,2026-04-22 21:46:34.566714
838,Joao Gomes,746.540.317-39,120550627,A,2017-01-24,2027-01-22,2026-04-22 21:46:34.566725
839,Ana Santos,824.988.580-36,498698093,D,2017-07-12,2027-07-10,2026-04-22 21:46:34.566732
840,Ricardo Lima,714.829.244-53,490706988,A,2023-03-16,2033-03-13,2026-04-22 21:46:34.566739
841,Paulo Lima,171.521.654-22,789442656,AB,2021-04-28,2031-04-26,2026-04-22 21:46:34.566749
842,Adriana Pereira,207.967.106-97,966533327,AC,2015-10-27,2025-10-24,2026-04-22 21:46:34.566756
843,Ana Gomes,451.902.338-62,257838035,AC,2010-06-28,2020-06-25,2026-04-22 21:46:34.566763
844,Adriana Gomes,174.290.295-26,382517382,AE,2018-02-12,2028-02-10,2026-04-22 21:46:34.566770
845,Paulo Souza,598.482.607-96,204595792,A,2010-08-19,2020-08-16,2026-04-22 21:46:34.566777
846,Jose Souza,158.509.646-62,208719293,AE,2022-12-07,2032-12-04,2026-04-22 21:46:34.566786
847,Beatriz Lima,617.996.306-52,669753748,B,2019-06-28,2029-06-25,2026-04-22 21:46:34.566793
848,Paulo Silva,966.808.431-53,185978987,AE,2018-06-20,2028-06-17,2026-04-22 21:46:34.566800
849,Ana Gomes,586.587.730-19,803009506,B,2021-08-17,2031-08-15,2026-04-22 21:46:34.566807
850,Maria Silva,400.724.265-22,395799599,C,2012-09-05,2022-09-03,2026-04-22 21:46:34.566814
851,Beatriz Lima,934.130.789-60,697469163,AC,2021-08-16,2031-08-14,2026-04-22 21:46:34.566820
852,Carlos Ferreira,802.349.628-25,141241884,AC,2023-01-10,2033-01-07,2026-04-22 21:46:34.566827
853,Jose Lima,148.499.169-60,949236869,AC,2023-06-05,2033-06-02,2026-04-22 21:46:34.566838
854,Ana Silva,661.376.538-12,794917741,AD,2021-09-06,2031-09-04,2026-04-22 21:46:34.566845
855,Beatriz Oliveira,101.360.288-82,666042686,AC,2016-06-05,2026-06-03,2026-04-22 21:46:34.566853
856,Beatriz Oliveira,993.600.851-38,410884055,B,2022-04-23,2032-04-20,2026-04-22 21:46:34.566860
857,Maria Souza,772.482.169-50,437474466,AC,2015-01-15,2025-01-12,2026-04-22 21:46:34.566867
858,Jose Souza,193.720.311-43,946973828,AB,2015-09-02,2025-08-30,2026-04-22 21:46:34.566874
859,Paulo Pereira,242.896.353-38,552143958,AB,2017-02-13,2027-02-11,2026-04-22 21:46:34.566881
860,Beatriz Alves,141.616.586-69,345639792,E,2019-04-22,2029-04-19,2026-04-22 21:46:34.566888
861,Beatriz Rodrigues,550.739.859-60,473744467,B,2023-03-07,2033-03-04,2026-04-22 21:46:34.566899
862,Joao Souza,988.536.411-47,833544488,B,2017-04-06,2027-04-04,2026-04-22 21:46:34.566906
863,Fernanda Pereira,522.735.752-37,959633444,AD,2015-11-28,2025-11-25,2026-04-22 21:46:34.566913
864,Joao Pereira,993.657.856-67,477429736,C,2013-10-06,2023-10-04,2026-04-22 21:46:34.566920
865,Fernanda Silva,565.451.981-63,148246742,AE,2018-03-15,2028-03-12,2026-04-22 21:46:34.566927
866,Adriana Ferreira,777.428.898-29,947185974,E,2018-05-25,2028-05-22,2026-04-22 21:46:34.566967
867,Jose Silva,134.155.357-61,538915098,AB,2020-10-09,2030-10-07,2026-04-22 21:46:34.566983
868,Ricardo Gomes,716.865.554-18,543546697,AD,2011-01-03,2020-12-31,2026-04-22 21:46:34.566991
869,Beatriz Lima,676.218.386-82,523181710,D,2012-11-06,2022-11-04,2026-04-22 21:46:34.566998
870,Fernanda Ferreira,475.456.392-31,331083949,B,2021-04-25,2031-04-23,2026-04-22 21:46:34.567005
871,Beatriz Oliveira,435.325.911-34,602869967,AB,2013-01-17,2023-01-15,2026-04-22 21:46:34.567012
872,Ricardo Rodrigues,595.132.919-47,331878396,AC,2012-05-09,2022-05-07,2026-04-22 21:46:34.567019
873,Ana Souza,802.313.692-44,149616747,AD,2013-10-23,2023-10-21,2026-04-22 21:46:34.567026
874,Maria Gomes,567.448.141-33,102255855,A,2020-12-14,2030-12-12,2026-04-22 21:46:34.567037
875,Carlos Pereira,842.173.787-84,934956336,AD,2016-03-02,2026-02-28,2026-04-22 21:46:34.567044
876,Joao Souza,107.250.491-33,656887585,AC,2019-02-27,2029-02-24,2026-04-22 21:46:34.567051
877,Fernanda Rodrigues,745.249.136-94,480019399,AC,2019-03-11,2029-03-08,2026-04-22 21:46:34.567058
878,Fernanda Silva,927.702.509-85,533048789,C,2013-03-06,2023-03-04,2026-04-22 21:46:34.567065
879,Carlos Rodrigues,346.911.163-95,869575554,B,2018-04-19,2028-04-16,2026-04-22 21:46:34.567072
880,Carlos Alves,505.816.895-74,468022231,AB,2016-05-29,2026-05-27,2026-04-22 21:46:34.567082
881,Fernanda Oliveira,812.405.626-62,651684173,E,2014-08-21,2024-08-18,2026-04-22 21:46:34.567088
882,Jose Rodrigues,288.825.360-91,843850395,C,2018-02-07,2028-02-05,2026-04-22 21:46:34.567095
883,Paulo Silva,583.145.901-25,998517060,D,2016-06-30,2026-06-28,2026-04-22 21:46:34.567103
884,Jose Alves,985.626.220-27,398893163,A,2016-03-14,2026-03-12,2026-04-22 21:46:34.567109
885,Paulo Ferreira,934.942.659-11,446542621,B,2021-05-30,2031-05-28,2026-04-22 21:46:34.567116
886,Ana Souza,129.806.728-10,700197350,B,2016-04-05,2026-04-03,2026-04-22 21:46:34.567123
887,Adriana Lima,183.724.745-70,479818265,AD,2010-02-09,2020-02-07,2026-04-22 21:46:34.567131
888,Ricardo Oliveira,965.712.750-74,978206798,AB,2019-01-13,2029-01-10,2026-04-22 21:46:34.567137
889,Paulo Ferreira,795.225.203-92,746484930,AE,2015-10-16,2025-10-13,2026-04-22 21:46:34.567144
890,Jose Silva,373.504.883-60,953901077,AE,2022-01-07,2032-01-05,2026-04-22 21:46:34.567151
891,Carlos Rodrigues,230.359.267-17,872006866,E,2013-10-01,2023-09-29,2026-04-22 21:46:34.567158
892,Maria Gomes,903.882.221-64,935856332,A,2014-03-25,2024-03-22,2026-04-22 21:46:34.567165
893,Fernanda Gomes,137.182.118-56,816019260,C,2011-12-02,2021-11-29,2026-04-22 21:46:34.567172
894,Maria Souza,446.177.216-86,451159442,AD,2011-01-24,2021-01-21,2026-04-22 21:46:34.567179
895,Fernanda Rodrigues,671.751.971-89,708830657,AC,2020-02-29,2030-02-26,2026-04-22 21:46:34.567194
896,Paulo Rodrigues,669.922.362-34,707722853,AE,2018-10-11,2028-10-08,2026-04-22 21:46:34.567201
897,Jose Rodrigues,107.224.165-62,835609187,D,2016-03-26,2026-03-24,2026-04-22 21:46:34.567207
898,Joao Alves,356.102.309-87,631476004,C,2023-09-08,2033-09-05,2026-04-22 21:46:34.567214
899,Adriana Alves,296.384.881-35,499294018,A,2018-12-22,2028-12-19,2026-04-22 21:46:34.567221
900,Maria Oliveira,835.677.437-64,654161145,E,2015-08-06,2025-08-03,2026-04-22 21:46:34.567231
901,Paulo Alves,145.864.378-56,120226913,E,2010-07-08,2020-07-05,2026-04-22 21:46:34.567237
902,Beatriz Oliveira,971.224.286-49,723470084,AC,2022-10-31,2032-10-28,2026-04-22 21:46:34.567244
903,Ana Gomes,768.363.777-43,146479205,AB,2022-08-12,2032-08-09,2026-04-22 21:46:34.567250
904,Ricardo Gomes,550.152.199-48,742206029,A,2012-10-10,2022-10-08,2026-04-22 21:46:34.567257
905,Ana Gomes,480.369.375-64,377182631,A,2017-12-11,2027-12-09,2026-04-22 21:46:34.567264
906,Carlos Alves,576.549.975-90,153761593,B,2015-07-31,2025-07-28,2026-04-22 21:46:34.567270
907,Ricardo Ferreira,407.378.937-46,508033070,A,2013-03-10,2023-03-08,2026-04-22 21:46:34.567276
908,Ricardo Silva,333.879.233-27,156202483,B,2010-05-28,2020-05-25,2026-04-22 21:46:34.567283
909,Paulo Ferreira,261.295.880-52,214396298,AE,2014-05-30,2024-05-27,2026-04-22 21:46:34.567290
910,Carlos Pereira,701.344.523-71,814840981,AE,2012-08-06,2022-08-04,2026-04-22 21:46:34.567300
911,Adriana Oliveira,967.894.258-19,405658923,AD,2012-03-18,2022-03-16,2026-04-22 21:46:34.567307
912,Ricardo Alves,974.980.309-63,310763613,C,2014-06-16,2024-06-13,2026-04-22 21:46:34.567313
913,Fernanda Lima,414.947.751-17,668988750,AB,2020-10-10,2030-10-08,2026-04-22 21:46:34.567320
914,Fernanda Alves,277.759.340-42,249209376,AD,2016-11-14,2026-11-12,2026-04-22 21:46:34.567326
915,Joao Souza,893.181.348-98,112479161,AC,2019-11-07,2029-11-04,2026-04-22 21:46:34.567333
916,Ricardo Silva,422.618.501-47,496246293,AD,2012-02-01,2022-01-29,2026-04-22 21:46:34.567448
917,Fernanda Rodrigues,299.626.118-23,923999244,B,2018-03-30,2028-03-27,2026-04-22 21:46:34.567458
918,Paulo Rodrigues,197.824.246-91,124123092,AC,2020-05-28,2030-05-26,2026-04-22 21:46:34.567465
919,Beatriz Oliveira,660.732.861-79,719598299,AD,2014-05-06,2024-05-03,2026-04-22 21:46:34.567475
920,Fernanda Oliveira,611.169.371-39,665110942,AC,2020-03-22,2030-03-20,2026-04-22 21:46:34.567482
921,Beatriz Alves,554.626.743-92,414589620,E,2022-02-10,2032-02-08,2026-04-22 21:46:34.567489
922,Maria Gomes,972.579.831-24,367150058,AC,2015-11-20,2025-11-17,2026-04-22 21:46:34.567495
923,Fernanda Lima,466.722.321-46,617480725,AB,2010-06-23,2020-06-20,2026-04-22 21:46:34.567505
924,Joao Alves,450.440.498-25,495472056,B,2020-05-17,2030-05-15,2026-04-22 21:46:34.567512
925,Ana Alves,702.195.928-18,767918021,AB,2017-04-07,2027-04-05,2026-04-22 21:46:34.567519
926,Beatriz Alves,182.563.644-79,587366709,D,2012-08-25,2022-08-23,2026-04-22 21:46:34.567526
927,Fernanda Oliveira,528.737.159-53,174803226,AE,2015-11-25,2025-11-22,2026-04-22 21:46:34.567532
928,Beatriz Santos,977.306.164-79,666577787,D,2020-05-14,2030-05-12,2026-04-22 21:46:34.567539
929,Maria Rodrigues,408.981.456-35,510863884,A,2016-09-23,2026-09-21,2026-04-22 21:46:34.567545
930,Ana Lima,541.569.737-49,126466736,B,2010-03-17,2020-03-14,2026-04-22 21:46:34.567552
931,Beatriz Silva,165.598.214-44,517859795,E,2017-07-02,2027-06-30,2026-04-22 21:46:34.567559
932,Maria Silva,683.975.676-84,967258469,D,2016-12-01,2026-11-29,2026-04-22 21:46:34.567565
933,Joao Alves,734.301.573-87,588020492,AE,2011-05-06,2021-05-03,2026-04-22 21:46:34.567571
934,Fernanda Oliveira,436.821.376-69,838532215,AE,2011-07-23,2021-07-20,2026-04-22 21:46:34.567578
935,Ricardo Lima,252.173.624-11,492458709,AB,2014-03-08,2024-03-05,2026-04-22 21:46:34.567585
936,Carlos Oliveira,990.368.840-74,772521454,AB,2015-12-29,2025-12-26,2026-04-22 21:46:34.567591
937,Carlos Gomes,117.577.455-40,869720518,AE,2014-12-18,2024-12-15,2026-04-22 21:46:34.567598
938,Fernanda Oliveira,706.708.614-44,298903823,AD,2010-10-03,2020-09-30,2026-04-22 21:46:34.567609
939,Fernanda Souza,178.308.215-94,793357947,AE,2017-12-18,2027-12-16,2026-04-22 21:46:34.567618
940,Beatriz Ferreira,220.355.664-57,628876517,AD,2015-10-13,2025-10-10,2026-04-22 21:46:34.567625
941,Fernanda Rodrigues,121.542.299-78,496863494,C,2013-04-22,2023-04-20,2026-04-22 21:46:34.567632
942,Adriana Oliveira,485.299.509-39,709483507,E,2018-08-04,2028-08-01,2026-04-22 21:46:34.567639
943,Ricardo Souza,880.967.668-88,139784840,E,2016-04-07,2026-04-05,2026-04-22 21:46:34.567646
944,Maria Gomes,551.325.824-89,234425487,AE,2017-04-04,2027-04-02,2026-04-22 21:46:34.567653
945,Beatriz Lima,977.189.669-14,228937432,E,2013-09-09,2023-09-07,2026-04-22 21:46:34.567658
946,Joao Oliveira,256.168.570-44,294676813,B,2018-02-04,2028-02-02,2026-04-22 21:46:34.567664
947,Carlos Gomes,241.131.597-49,698525251,B,2018-11-22,2028-11-19,2026-04-22 21:46:34.567671
948,Ricardo Pereira,588.341.129-98,881838740,A,2022-12-22,2032-12-19,2026-04-22 21:46:34.567678
949,Ricardo Silva,122.693.187-98,362026131,A,2018-05-15,2028-05-12,2026-04-22 21:46:34.567684
950,Ricardo Souza,187.460.198-34,919838270,AB,2021-07-16,2031-07-14,2026-04-22 21:46:34.567691
951,Beatriz Ferreira,577.844.245-89,522557228,AD,2014-11-11,2024-11-08,2026-04-22 21:46:34.567698
952,Beatriz Oliveira,464.537.468-18,569854549,AB,2021-09-09,2031-09-07,2026-04-22 21:46:34.567708
953,Ricardo Ferreira,643.885.775-80,998451676,AD,2020-08-10,2030-08-08,2026-04-22 21:46:34.567714
954,Ana Gomes,947.384.163-83,358136258,AD,2016-01-26,2026-01-23,2026-04-22 21:46:34.567721
955,Adriana Gomes,903.524.808-79,506246343,D,2012-08-16,2022-08-14,2026-04-22 21:46:34.567727
956,Ricardo Ferreira,102.301.992-35,721844611,B,2022-07-17,2032-07-14,2026-04-22 21:46:34.567734
957,Adriana Rodrigues,842.981.772-64,990271881,AD,2016-12-05,2026-12-03,2026-04-22 21:46:34.567740
958,Joao Silva,905.181.679-55,772670220,AE,2020-03-31,2030-03-29,2026-04-22 21:46:34.567750
959,Jose Ferreira,364.329.268-82,303684760,AC,2010-12-30,2020-12-27,2026-04-22 21:46:34.567759
960,Jose Ferreira,968.966.578-30,948596829,AE,2023-07-20,2033-07-17,2026-04-22 21:46:34.567766
961,Maria Santos,787.838.131-63,529701468,AE,2018-08-15,2028-08-12,2026-04-22 21:46:34.567773
962,Ana Santos,945.139.448-83,562579824,E,2019-11-05,2029-11-02,2026-04-22 21:46:34.567779
963,Beatriz Rodrigues,793.282.351-15,805364488,D,2010-04-17,2020-04-14,2026-04-22 21:46:34.567786
964,Adriana Santos,211.126.623-77,701140274,C,2019-03-28,2029-03-25,2026-04-22 21:46:34.567958
965,Beatriz Pereira,681.496.740-49,213575567,D,2013-06-10,2023-06-08,2026-04-22 21:46:34.567969
966,Adriana Lima,583.936.396-56,151178318,AD,2016-01-17,2026-01-14,2026-04-22 21:46:34.567976
967,Joao Pereira,951.378.565-94,939503934,E,2015-03-30,2025-03-27,2026-04-22 21:46:34.567983
968,Adriana Ferreira,448.888.134-53,264722634,AB,2020-10-02,2030-09-30,2026-04-22 21:46:34.567990
969,Carlos Silva,342.827.137-49,769072901,AB,2014-08-21,2024-08-18,2026-04-22 21:46:34.567997
970,Ana Rodrigues,954.695.269-46,505782045,C,2018-06-02,2028-05-30,2026-04-22 21:46:34.568003
971,Ricardo Oliveira,526.597.252-53,711479354,B,2023-08-23,2033-08-20,2026-04-22 21:46:34.568010
972,Jose Santos,164.141.336-95,524972824,AB,2018-08-17,2028-08-14,2026-04-22 21:46:34.568016
973,Paulo Pereira,835.103.920-28,120221000,AE,2016-05-16,2026-05-14,2026-04-22 21:46:34.568025
974,Joao Santos,289.458.965-82,525464325,E,2012-06-09,2022-06-07,2026-04-22 21:46:34.568052
975,Fernanda Alves,265.689.126-32,786701944,D,2014-11-17,2024-11-14,2026-04-22 21:46:34.568060
976,Ricardo Santos,766.751.734-87,157634407,E,2016-09-02,2026-08-31,2026-04-22 21:46:34.568067
977,Carlos Souza,552.789.317-45,461241899,E,2017-06-27,2027-06-25,2026-04-22 21:46:34.568074
978,Paulo Santos,283.153.973-94,568317703,C,2015-11-29,2025-11-26,2026-04-22 21:46:34.568084
979,Jose Santos,862.369.307-15,741564167,AC,2019-12-01,2029-11-28,2026-04-22 21:46:34.568091
980,Adriana Gomes,807.913.120-93,902909388,E,2020-12-28,2030-12-26,2026-04-22 21:46:34.568103
981,Paulo Silva,316.725.594-69,767506908,AD,2018-11-23,2028-11-20,2026-04-22 21:46:34.568110
982,Ricardo Souza,149.341.557-16,468671379,B,2017-11-23,2027-11-21,2026-04-22 21:46:34.568116
983,Adriana Rodrigues,228.632.135-85,122547233,D,2015-06-28,2025-06-25,2026-04-22 21:46:34.568123
984,Ricardo Oliveira,659.959.501-25,103749206,C,2015-03-27,2025-03-24,2026-04-22 21:46:34.568130
985,Beatriz Ferreira,651.786.523-34,829110488,C,2019-09-14,2029-09-11,2026-04-22 21:46:34.568136
986,Adriana Alves,811.204.623-10,550886066,D,2018-09-06,2028-09-03,2026-04-22 21:46:34.568142
987,Adriana Pereira,137.354.474-49,319879493,C,2010-01-20,2020-01-18,2026-04-22 21:46:34.568149
988,Maria Lima,604.237.808-63,964670806,C,2010-10-14,2020-10-11,2026-04-22 21:46:34.568156
989,Adriana Gomes,898.577.706-76,683964821,B,2020-12-16,2030-12-14,2026-04-22 21:46:34.568162
990,Fernanda Souza,485.605.686-87,573701342,A,2019-09-04,2029-09-01,2026-04-22 21:46:34.568169
991,Ricardo Lima,478.435.154-70,420133296,B,2023-07-30,2033-07-27,2026-04-22 21:46:34.568176
992,Adriana Ferreira,945.286.118-19,494153382,AB,2020-06-29,2030-06-27,2026-04-22 21:46:34.568182
993,Beatriz Ferreira,792.270.410-48,778573837,AD,2017-03-17,2027-03-15,2026-04-22 21:46:34.568188
994,Adriana Ferreira,827.311.718-61,361597695,AC,2018-02-15,2028-02-13,2026-04-22 21:46:34.568195
995,Joao Ferreira,496.625.775-36,786664184,D,2023-03-28,2033-03-25,2026-04-22 21:46:34.568201
996,Ricardo Silva,147.993.348-86,749274129,AB,2019-12-01,2029-11-28,2026-04-22 21:46:34.568208
997,Beatriz Silva,463.873.517-41,555016999,AE,2019-05-20,2029-05-17,2026-04-22 21:46:34.568219
998,Beatriz Alves,896.654.470-10,574824563,AD,2015-06-26,2025-06-23,2026-04-22 21:46:34.568226
999,Joao Santos,829.551.286-67,996239921,C,2012-09-23,2022-09-21,2026-04-22 21:46:34.568232
1000,Ana Oliveira,635.446.850-58,175609025,AC,2012-08-29,2022-08-27,2026-04-22 21:46:34.568239
